voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,1,0
3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
9,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0
10,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
11,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
12,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
15,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
17,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
20,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
21,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
27,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
28,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
29,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
30,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
31,1,1,0,0,1,1,0,0,0,1,-1,1,1,1,0,0,0,1,1,0
32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
38,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
39,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
40,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1
41,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
42,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
43,0,0,1,1,0,0,1,0,1,0,1,0,-1,0,1,0,0,0,0,1
44,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
45,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
48,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
51,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,-1,1,1,1,1
54,0,0,-1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
55,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,-1,1
56,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
57,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
58,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
59,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
62,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
67,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
68,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,0,1,-1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
72,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
73,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1
76,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
77,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
80,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
81,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1
82,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
83,0,0,1,0,0,0,1,1,1,1,1,1,-1,0,0,1,0,0,0,1
84,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
85,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
86,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
87,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
88,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0
89,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
90,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
91,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0
92,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
94,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
95,0,1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
97,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
98,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
99,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
