voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1,0,0,0,1,0,-1,1,1,0,1,0,1,1,0,-1,1,1,1,0
1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,-1,0
2,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,-1,0,0,0
3,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,-1,0,0,0,0
4,0,1,1,0,0,0,0,1,0,0,0,1,-1,1,1,1,0,1,-1,1
5,0,1,1,0,0,0,0,0,1,1,1,-1,-1,0,1,1,0,0,0,1
6,0,0,0,1,1,0,1,-1,1,0,0,1,1,1,1,1,0,1,0,0
7,1,1,1,1,1,1,1,-1,0,0,1,0,1,0,1,1,1,1,0,0
8,1,0,0,0,1,1,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0
9,1,1,1,0,0,1,1,1,1,-1,-1,1,0,0,0,1,0,1,1,1
10,0,1,0,0,0,0,-1,1,0,0,1,1,0,0,0,0,0,1,0,0
11,1,1,0,0,0,0,1,1,1,-1,1,1,0,-1,0,1,1,1,0,1
12,1,1,1,1,-1,-1,1,0,0,0,0,0,0,-1,1,0,1,1,0,0
13,1,-1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1
14,1,0,0,1,-1,0,0,-1,0,1,-1,1,0,1,1,1,0,1,0,0
15,0,-1,0,1,1,0,-1,0,1,1,1,1,1,1,0,0,1,1,0,0
16,0,1,0,0,1,0,1,1,1,1,0,1,0,-1,1,0,0,1,1,1
17,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,-1,1,1,0
18,1,0,1,1,0,1,1,0,1,1,1,1,1,1,-1,1,1,1,0,1
19,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0
20,1,-1,1,1,-1,1,0,-1,0,1,-1,0,1,1,1,0,0,0,0,0
21,0,1,-1,-1,0,1,0,1,0,0,0,0,0,0,1,1,1,-1,1,0
22,0,1,1,1,-1,-1,1,0,1,0,1,1,0,1,1,0,0,0,1,0
23,-1,-1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0
24,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1
25,1,1,1,1,1,0,0,1,0,1,-1,-1,1,1,1,0,-1,0,1,1
26,0,-1,1,0,1,1,1,0,1,0,0,-1,-1,-1,1,0,-1,1,1,1
27,0,0,0,0,1,0,1,1,0,1,1,0,-1,1,1,1,0,1,0,0
28,1,1,0,0,-1,0,0,1,1,-1,0,-1,1,0,-1,0,1,1,1,0
29,0,1,0,0,1,0,0,-1,1,1,1,1,0,0,0,1,0,1,0,0
30,0,-1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1
31,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
32,1,0,0,1,0,0,1,1,1,1,0,1,0,0,-1,0,1,-1,1,0
33,1,-1,0,-1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1
34,1,1,0,1,1,-1,0,1,0,1,1,0,1,1,1,0,1,1,0,1
35,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,-1,1,-1,-1,0
36,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1
37,1,1,1,1,1,0,0,-1,0,0,0,1,0,1,0,1,0,1,0,1
38,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,-1,1,0
39,0,-1,1,1,1,0,0,1,-1,0,1,1,0,0,1,1,1,0,1,1
40,1,0,1,1,1,0,1,1,0,1,0,1,-1,1,1,0,0,1,0,0
41,1,1,1,-1,0,1,1,1,0,1,0,1,-1,1,0,-1,1,0,1,-1
42,0,1,1,0,1,0,0,-1,-1,-1,0,0,0,1,1,1,0,-1,0,0
43,1,0,1,0,1,1,1,0,1,-1,1,0,-1,0,1,1,0,0,0,0
44,1,1,1,1,0,0,0,0,1,1,0,1,0,-1,1,1,0,1,1,-1
45,0,0,0,1,1,1,1,-1,1,0,1,0,1,1,1,0,1,1,1,0
46,0,0,-1,0,0,0,0,0,1,1,0,-1,0,1,0,1,0,-1,1,-1
47,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0
48,1,1,1,0,1,0,0,1,-1,1,1,1,0,0,0,1,0,0,1,0
49,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0
50,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
51,0,-1,1,-1,1,1,0,1,1,1,1,1,-1,0,0,1,0,0,1,1
52,1,1,1,1,1,0,1,1,1,1,1,-1,0,0,1,0,0,0,1,1
53,1,1,1,1,1,-1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
54,1,1,1,1,-1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,-1
55,0,1,0,1,1,1,1,1,-1,1,1,1,1,1,0,0,0,0,1,0
56,1,1,1,0,1,-1,0,0,0,1,0,1,1,0,-1,0,0,1,1,0
57,1,0,1,0,1,0,1,1,1,-1,0,1,1,1,0,1,1,1,0,0
58,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1
59,1,0,0,1,0,1,1,1,-1,0,1,1,0,1,1,0,1,0,1,0
60,0,-1,1,1,0,0,0,1,0,-1,1,1,0,0,0,0,1,0,0,0
61,1,0,0,1,0,0,0,-1,1,0,0,0,0,0,1,0,0,1,1,0
62,1,1,1,0,0,1,-1,-1,1,1,0,0,1,0,0,1,1,0,1,1
63,0,0,1,-1,0,0,1,0,1,0,1,1,1,1,1,1,-1,0,1,1
64,-1,-1,1,1,0,0,0,0,0,0,-1,1,1,1,1,0,1,0,1,0
65,-1,0,1,1,1,0,-1,1,0,0,0,0,1,1,1,1,0,1,1,1
66,0,0,0,0,0,1,0,0,0,1,1,1,-1,1,1,1,1,0,0,1
67,0,0,0,0,-1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0
68,-1,1,0,1,-1,1,1,1,0,-1,0,0,0,1,1,0,1,0,0,0
69,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0
70,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
71,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
72,1,1,1,-1,1,0,0,1,1,1,0,0,-1,1,0,1,-1,1,-1,0
73,1,-1,0,0,0,1,-1,1,1,1,1,1,1,-1,0,-1,0,1,1,0
74,0,0,0,1,1,-1,-1,0,-1,0,1,0,1,0,0,0,0,1,1,1
75,0,0,0,1,0,0,0,0,1,1,0,-1,1,0,1,1,1,0,1,0
76,-1,1,-1,0,1,1,-1,1,1,1,1,0,1,1,1,-1,-1,0,0,1
77,1,0,1,1,0,0,-1,1,1,1,1,0,0,0,0,1,0,0,0,1
78,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
79,0,0,0,1,0,0,-1,1,1,-1,1,1,1,0,1,1,-1,1,1,0
80,0,0,1,1,1,0,0,0,1,1,0,-1,-1,1,1,1,1,1,1,1
81,0,1,0,0,1,0,1,-1,1,1,-1,1,1,0,1,0,-1,0,0,1
82,1,1,0,1,1,0,1,0,1,1,1,-1,1,1,1,0,0,1,1,1
83,1,0,0,-1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0
84,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,-1,1,0,1,0
85,0,-1,0,1,1,1,1,1,0,0,1,1,-1,0,0,0,1,0,1,0
86,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,-1
87,0,0,0,-1,1,1,0,0,-1,0,0,0,0,0,1,0,0,0,1,0
88,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,-1,0,0,0,0
89,0,1,-1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1
90,1,1,1,1,1,1,0,0,1,0,1,-1,0,0,1,0,1,1,1,0
91,1,1,-1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1
92,1,1,1,0,1,-1,-1,1,1,1,1,0,1,0,-1,0,0,0,0,1
93,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
94,1,1,-1,1,0,-1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
95,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
96,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
97,0,1,1,0,1,0,-1,-1,1,1,0,0,0,0,0,1,1,1,0,1
98,0,-1,-1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
99,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
