voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1,0
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
4,0,0,-1,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0
5,1,1,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1
6,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0
7,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0
8,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0
9,1,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1
10,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
13,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,-1
15,1,1,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,-1
16,1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0
19,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
20,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
22,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
23,1,1,-1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0
24,1,1,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
25,1,0,0,1,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0
26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
29,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
30,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
31,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,1
33,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0
35,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1
36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0
38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,-1,1,0,0,-1,0,-1,1,0,0,0,-1,0,0,-1,0,1,0,0,0
41,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
42,1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,1,0,0,-1,0,0
43,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
44,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0
45,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,0,0,0
46,1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1
47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
48,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
50,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1
51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
54,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0
55,1,1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
56,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
57,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0
58,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
