voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,-1,0,0,0,1,1
1,1,1,1,1,1,1,1,-1,1,0,1,1,1,1,0,0,0,0,1,1
2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,-1,1,0
3,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
4,1,1,1,1,-1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1
5,1,1,0,1,1,0,1,0,1,-1,1,0,1,1,0,0,0,0,0,1
6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
7,1,1,1,1,1,-1,1,1,1,0,1,1,1,-1,1,0,0,1,0,0
8,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,-1,-1,1,0
9,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1
10,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,0,1,0,1,0
11,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
12,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0
13,1,1,1,1,-1,1,-1,0,1,1,0,1,0,0,0,1,1,0,0,0
14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,-1,-1
15,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,0
18,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-1,0,-1
20,1,1,0,1,1,1,1,0,1,1,-1,-1,0,0,1,0,0,0,1,1
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,0,1
22,0,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,0,0,0,1,0
23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,1,1,0,1
25,1,1,1,1,0,1,1,1,1,1,1,-1,1,0,-1,0,1,0,0,0
26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,-1,0,0,-1,0
27,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1
28,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,-1
29,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
30,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0
31,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,1,0,0,1
32,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,0,0,0,1,0,1
33,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,-1,1,-1
34,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-1,0,1,-1,0,0
35,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,-1,1,1
36,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,0,1,0,0,0,0
37,1,1,1,1,1,1,1,1,0,1,1,1,1,0,-1,0,1,0,-1,-1
38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
39,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,1
40,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0
41,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1
42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,-1
43,1,1,1,-1,0,1,1,1,1,-1,1,1,0,0,1,1,-1,1,0,0
44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
45,1,1,0,-1,1,1,1,1,1,1,1,1,-1,-1,0,-1,1,0,1,0
46,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,-1,0,1,1,1
47,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,-1,0,0,1,1
48,1,-1,1,1,1,1,1,1,0,1,1,1,-1,1,1,0,1,-1,0,1
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1
50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,-1
51,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
52,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-1,1,0,1,0
53,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
54,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
55,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
56,1,0,1,1,1,1,1,0,1,1,0,0,1,-1,1,0,-1,1,0,-1
57,1,0,1,1,-1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0
58,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,0,1,1,0
59,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
60,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,-1,1,-1
61,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
62,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
63,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-1,0
64,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
65,1,1,0,0,1,1,-1,1,1,1,1,1,0,0,1,-1,1,0,1,0
