voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,-1,0
1,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,-1
2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,1,-1
3,0,0,1,1,0,0,1,0,1,0,1,1,-1,-1,1,0,1,0,1,1
4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,0,1,0,0,1,1,0,1,0,1,0,1,-1,0,0,0,0,1,0,1
6,-1,0,0,0,0,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0
7,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0
8,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,-1,0,-1,1
9,1,1,0,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,1,1,1
10,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
11,1,0,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,0,1,1,1,1,1,0,1,1,1,1,1,-1,0,1,1,1,1
13,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,1,0
14,1,1,1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15,0,1,-1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-1,0
16,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
17,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,-1,1,1,1
18,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0
19,1,1,-1,1,1,1,0,-1,0,1,0,1,1,1,0,0,1,1,1,0
20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22,0,0,-1,1,-1,0,0,0,0,0,1,1,0,0,0,-1,0,0,1,1
23,-1,-1,0,0,0,0,1,0,1,0,0,-1,-1,0,0,0,0,0,0,0
24,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,-1,-1,0,1
25,-1,0,0,-1,0,0,0,1,0,1,1,1,-1,-1,-1,0,-1,0,0,1
26,0,0,0,0,0,-1,1,0,0,0,1,0,0,-1,0,0,-1,0,-1,1
27,1,1,0,1,-1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
28,1,1,0,1,-1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
29,1,1,0,1,0,-1,0,0,0,1,0,1,1,1,0,0,1,1,1,1
30,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1
31,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
32,0,0,0,0,0,-1,1,1,1,1,0,-1,0,-1,0,1,-1,0,0,1
33,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1
34,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,1,0
35,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,1,0
36,0,0,1,0,0,-1,1,1,1,1,1,1,0,0,1,1,0,0,-1,1
37,0,0,0,-1,0,-1,0,1,-1,0,0,0,0,-1,-1,1,-1,0,0,0
38,0,-1,1,0,0,0,1,1,1,1,1,1,0,0,-1,1,0,-1,0,1
39,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,-1,0,-1,0,1
40,1,0,1,1,0,-1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
41,1,1,0,1,0,0,0,-1,0,1,1,1,1,1,0,0,1,1,1,1
42,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
43,-1,0,1,1,0,0,1,1,1,-1,1,1,-1,0,1,0,1,0,1,1
44,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
45,1,1,0,1,1,1,1,1,-1,1,1,1,1,1,1,0,1,1,1,1
46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,1,0,0,1,0,0,-1,-1,0,-1,0,0,0,1,0,0,1,-1,0,0
48,0,0,1,0,-1,0,1,0,1,0,1,0,0,0,1,0,0,0,-1,1
49,0,0,0,0,0,0,1,0,0,0,1,-1,0,0,-1,0,0,0,0,0
50,1,0,-1,1,0,0,0,0,0,-1,0,1,0,1,0,0,1,0,1,0
51,1,1,-1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
52,0,1,0,0,1,1,0,0,0,0,-1,0,1,0,0,0,0,1,0,-1
53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0,1,0,1,1,1,1,1,0,1,1,1,0,-1,0,1,0,1,1,1
55,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
56,-1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,0,0,0,0,0
57,1,0,1,1,-1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1
58,-1,1,0,-1,1,1,-1,1,0,1,0,1,1,0,0,0,0,1,1,1
59,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
60,0,1,0,-1,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,0,-1,1,0,-1,0,1,1,1,-1,1,0,0,0,1,0,0,0,0,1
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
64,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
65,-1,0,0,0,0,-1,0,-1,-1,0,-1,1,0,0,0,-1,-1,0,1,-1
66,0,0,0,0,0,-1,1,1,-1,1,1,1,0,-1,0,0,0,0,0,1
67,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,-1,-1,0,-1,1
68,1,0,-1,1,-1,0,0,0,0,1,1,1,0,-1,0,0,1,0,1,1
69,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70,-1,1,-1,0,1,1,-1,0,0,0,0,0,0,0,-1,-1,0,1,0,0
71,0,1,-1,-1,1,1,1,1,1,1,1,1,0,0,-1,1,0,1,1,1
72,0,1,0,0,1,1,0,1,-1,1,1,1,1,0,0,1,0,1,1,1
73,1,1,0,1,-1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1
74,0,0,0,0,0,0,0,0,-1,0,0,0,1,-1,0,0,0,-1,0,0
75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,-1,1
77,0,0,1,1,0,-1,1,1,1,1,1,1,0,0,1,-1,1,0,1,1
78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
79,0,0,0,0,-1,0,0,1,0,1,0,0,0,0,0,-1,0,0,0,0
80,-1,0,1,0,0,0,1,0,1,0,1,0,0,-1,1,-1,0,0,-1,1
81,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
82,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
83,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,-1,0,-1,1
84,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
85,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,-1,1,1,1,1
88,1,-1,0,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,0,1,0
89,0,0,0,0,0,0,1,1,0,1,1,1,0,0,-1,0,0,0,0,1
90,0,0,1,0,0,0,1,-1,1,0,1,0,-1,0,1,-1,0,0,0,1
91,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
92,0,1,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
93,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,-1,0
94,0,1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0
95,0,1,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
96,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0
99,0,1,0,0,1,1,0,1,0,1,0,0,-1,0,0,0,-1,1,0,-1
