voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0,0,0,-1,0
1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,0
2,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0
3,0,-1,1,-1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1
4,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,-1,-1,1,1,1
5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
6,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,-1,0,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0,1,-1,0
8,0,0,0,0,0,0,1,0,0,-1,1,0,0,-1,0,-1,0,0,0,1
9,0,1,0,-1,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0
10,1,-1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-1
11,1,0,1,1,0,0,1,0,-1,0,1,1,0,1,1,0,1,0,1,1
12,0,0,0,0,0,0,-1,-1,0,-1,0,1,-1,0,0,0,0,0,1,0
13,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,1,0
14,1,0,1,1,0,0,0,-1,-1,0,1,1,0,1,1,0,1,0,1,0
15,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1,0,0
16,-1,0,1,1,0,0,1,0,-1,-1,1,1,-1,0,1,-1,1,0,1,1
17,0,1,0,0,1,1,0,1,0,1,0,-1,0,0,0,0,0,1,-1,0
18,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0
19,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,-1
21,0,1,-1,0,1,1,-1,1,0,1,-1,0,0,0,0,1,0,1,0,0
22,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,0,0,0
23,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
24,0,0,-1,0,0,-1,0,1,0,-1,0,0,0,0,0,1,0,0,0,-1
25,0,0,0,0,-1,0,0,1,0,1,-1,0,-1,0,-1,0,0,0,0,1
26,-1,-1,-1,0,0,0,0,-1,0,0,1,0,0,0,-1,0,-1,0,0,0
27,1,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0,-1,1,0
28,1,0,0,1,0,0,0,-1,0,0,0,0,1,1,0,0,1,-1,1,0
