voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1,0,1,1,1,1,1,0,0,1,1,0,-1,0,0,0,1,1,0,0
1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,-1,1
2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1
3,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0
4,-1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
5,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0
6,0,0,-1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
7,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,-1,1,0
8,1,1,1,1,1,1,1,0,0,1,0,0,-1,0,0,0,1,1,1,1
9,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
10,0,0,0,1,0,1,0,1,1,-1,0,1,0,0,1,1,0,1,0,0
11,1,1,1,0,0,1,0,1,1,1,1,0,-1,0,0,0,0,0,0,1
12,0,0,1,1,0,0,0,1,1,0,1,0,-1,0,-1,1,0,1,1,0
13,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0
14,-1,1,1,1,1,0,1,1,0,1,0,1,-1,1,1,0,0,0,1,1
15,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,-1,1,1
16,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1
17,0,0,1,1,1,0,1,1,0,0,0,-1,0,1,1,0,0,0,0,0
18,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,-1,0,0,1,0
19,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,-1
20,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
21,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,-1
22,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0
23,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0
24,1,0,0,1,-1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1
25,1,1,0,1,1,0,-1,1,1,1,1,1,0,1,0,0,1,0,1,1
26,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0
27,0,1,1,1,1,0,1,0,1,0,0,0,1,-1,1,0,0,0,1,1
28,1,0,1,1,1,1,1,0,1,0,0,0,0,0,-1,1,1,-1,0,-1
29,0,1,1,1,0,1,1,0,0,0,0,0,-1,0,0,1,1,0,0,1
30,0,1,-1,1,1,0,0,0,1,1,0,-1,1,0,1,-1,0,0,0,1
31,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
32,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0
33,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1
34,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
35,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-1,0
36,1,-1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0
37,1,0,-1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
38,0,0,1,1,0,1,1,1,0,1,1,-1,0,0,1,1,0,0,1,0
39,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0
40,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
41,1,1,1,1,0,1,1,1,-1,1,0,1,1,0,0,0,0,0,0,1
42,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0
43,0,-1,1,1,0,1,1,1,-1,1,1,0,0,1,0,1,0,0,0,1
44,1,1,1,-1,1,1,-1,-1,1,1,1,0,1,1,1,0,0,0,-1,0
45,0,1,1,1,1,1,0,1,1,1,0,0,-1,0,1,0,0,0,1,1
46,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1
