voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
1,1,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,-1,-1
5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,1
6,1,0,1,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0
7,1,1,0,0,0,0,0,-1,1,0,-1,0,0,0,1,0,0,0,0,0
8,1,0,0,-1,0,0,0,1,-1,0,1,0,0,1,1,1,0,0,0,0
9,1,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
10,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
11,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
12,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
14,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,0
16,1,1,-1,-1,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
17,-1,1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,0
18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1
20,1,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,1
21,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
22,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
23,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
24,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-1,0,-1,0,0
25,1,0,1,1,0,0,1,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0
26,1,0,1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1
27,1,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,0,1,1,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0
31,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
32,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1
33,1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
34,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
37,0,1,1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0
38,0,-1,1,1,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0
39,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
40,0,1,1,0,0,0,0,1,-1,0,-1,0,0,0,0,0,1,0,1,0
41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-1
