voter_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1,1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0
1,1,-1,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0
2,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0
3,1,1,1,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,1
4,1,1,1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1
5,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
6,1,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
7,1,1,1,0,0,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,0,-1
8,1,0,1,0,0,1,1,-1,0,0,0,0,0,0,1,0,0,0,-1,0
9,1,1,1,0,-1,1,0,-1,0,0,0,0,0,1,-1,0,0,-1,0,0
10,1,1,1,0,0,0,0,0,0,1,0,0,0,-1,0,1,1,1,0,0
11,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0
12,0,1,1,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,0,0,0,0
13,1,1,1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,-1
14,0,0,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0
15,1,1,1,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,0,0
16,1,1,1,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,-1,1,0
17,1,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0
18,1,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
20,1,1,1,0,-1,0,-1,0,1,-1,0,0,0,0,0,0,0,0,-1,0
